127.0.0.1 - - [15/Jun/2018:11:26:27 +0530] "GET / HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [15/Jun/2018:11:28:39 +0530] "GET /RestController/ HTTP/1.1" 200 250
0:0:0:0:0:0:0:1 - - [15/Jun/2018:11:28:39 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [15/Jun/2018:11:36:25 +0530] "GET /RestController/ HTTP/1.1" 200 250
0:0:0:0:0:0:0:1 - - [15/Jun/2018:11:49:11 +0530] "GET /RestController/ HTTP/1.1" 200 250
0:0:0:0:0:0:0:1 - - [15/Jun/2018:11:53:17 +0530] "GET /RestController/login/anil@gmail.com HTTP/1.1" 405 1113
0:0:0:0:0:0:0:1 - - [15/Jun/2018:11:53:35 +0530] "GET /RestController/login/anil@gmail.com HTTP/1.1" 405 1113
0:0:0:0:0:0:0:1 - - [15/Jun/2018:11:53:37 +0530] "GET /RestController/login/anil@gmail.com HTTP/1.1" 405 1113
0:0:0:0:0:0:0:1 - - [15/Jun/2018:11:54:14 +0530] "GET /RestController/login/anil@gmail.com HTTP/1.1" 405 1113
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:13:28 +0530] "GET /RestController/ HTTP/1.1" 200 250
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:14:23 +0530] "GET /RestController/ HTTP/1.1" 200 250
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:14:27 +0530] "GET /RestController/ HTTP/1.1" 200 250
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:14:42 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:14:45 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:14:46 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:14:46 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:14:51 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:14:51 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:15:34 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:15:39 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:20:31 +0530] "GET /RestController/ HTTP/1.1" 200 250
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:20:41 +0530] "GET /RestController/ HTTP/1.1" 200 250
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:20:57 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:21:27 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:21:30 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:21:30 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:21:31 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:21:39 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:21:39 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:21:40 +0530] "POST /RestController/user HTTP/1.1" 400 1126
0:0:0:0:0:0:0:1 - - [15/Jun/2018:12:21:40 +0530] "POST /RestController/user HTTP/1.1" 400 1126
